Date,Time,Temperature(C),Humidity(%),GPOA(W/M2),EDS/CTRL(#),Voc_Before(V),Voc_After(V),Isc_Before(A),Isc_After(A),Pout_Before(W),Pout_After(W),PR_Before,PR_After,SI_Before,SI_After
10/26/2020,12:10:1,21.41,36.6,6.293,EDS-PV3,15.45,15.64,0.05,0.1,0.75,1.52,9.93,20.13,11.68,23.37
10/26/2020,12:12:19,21.43,36.6,6.792,CTRL-PV1,15.39,N/A,0.11,N/A,1.65,N/A,20.24,N/A,23.82,N/A
10/26/2020,12:12:34,21.43,36.6,6.809,CTRL-PV2,15.76,N/A,0.12,N/A,1.84,N/A,22.52,N/A,25.92,N/A
10/26/2020,13:0:1,21.48,38.0,8.387,EDS-PV2,15.82,15.95,0.1,0.08,1.54,1.24,15.3,12.32,17.53,14.03
10/26/2020,13:2:19,21.51,38.0,9.175,CTRL-PV1,16.07,N/A,0.06,N/A,0.94,N/A,8.54,N/A,9.62,N/A
10/26/2020,13:2:33,21.51,38.0,9.193,CTRL-PV2,16.38,N/A,0.06,N/A,0.96,N/A,8.7,N/A,9.6,N/A
10/26/2020,15:50:3,21.13,45.9,3.805,EDS-PV3,14.41,14.1,0.04,0.04,0.56,0.55,12.26,12.05,15.46,15.46
10/26/2020,15:52:21,21.11,45.9,3.211,CTRL-PV1,13.61,N/A,0.04,N/A,0.53,N/A,13.75,N/A,18.32,N/A
10/26/2020,15:52:35,21.11,45.9,3.204,CTRL-PV2,13.79,N/A,0.05,N/A,0.67,N/A,17.43,N/A,22.95,N/A
10/27/2020,10:0:1,21.98,32.1,14.117,EDS-PV4,17.49,17.12,0.1,0.14,1.7,2.33,10.04,13.75,10.42,14.58
10/27/2020,10:2:19,21.84,32.1,10.214,CTRL-PV1,16.32,N/A,0.08,N/A,1.27,N/A,10.36,N/A,11.52,N/A
10/27/2020,10:2:33,21.84,32.1,10.007,CTRL-PV2,16.44,N/A,0.09,N/A,1.44,N/A,11.99,N/A,13.23,N/A
10/27/2020,11:0:2,21.3,30.8,11.816,EDS-PV5,17.18,17.06,0.14,0.08,2.34,1.33,16.5,9.38,17.42,9.96
10/27/2020,11:2:20,21.27,30.8,10.996,CTRL-PV1,16.44,N/A,0.07,N/A,1.12,N/A,8.49,N/A,9.36,N/A
10/27/2020,11:2:34,21.27,30.8,10.988,CTRL-PV2,16.69,N/A,0.07,N/A,1.14,N/A,8.65,N/A,9.37,N/A
10/27/2020,11:41:1,21.13,30.3,15.621,EDS-PV1,17.36,17.43,0.05,0.05,0.85,0.85,4.53,4.53,4.71,4.71
10/27/2020,11:43:19,21.13,30.3,15.621,CTRL-PV1,17.12,N/A,0.04,N/A,0.67,N/A,3.57,N/A,3.77,N/A
10/27/2020,11:43:33,21.13,30.3,15.821,CTRL-PV2,17.49,N/A,0.08,N/A,1.36,N/A,7.16,N/A,7.44,N/A
10/27/2020,12:0:3,22.97,29.3,52.365,CTRL-PV1,18.96,N/A,0.12,N/A,2.22,N/A,3.53,N/A,3.37,N/A
10/27/2020,12:0:17,22.99,29.3,52.988,CTRL-PV2,19.15,N/A,0.1,N/A,1.87,N/A,2.94,N/A,2.78,N/A
10/27/2020,12:0:32,22.89,29.3,49.97,EDS-PV1,18.96,N/A,0.09,N/A,1.66,N/A,2.77,N/A,2.65,N/A
10/27/2020,12:0:47,22.77,29.3,46.655,EDS-PV2,18.59,N/A,0.1,N/A,1.81,N/A,3.23,N/A,3.15,N/A
10/27/2020,12:1:1,22.74,29.3,45.75,EDS-PV3,18.59,N/A,0.11,N/A,1.99,N/A,3.62,N/A,3.54,N/A
10/27/2020,12:1:16,22.7,29.3,44.469,EDS-PV4,18.96,N/A,0.09,N/A,1.66,N/A,3.11,N/A,2.98,N/A
10/27/2020,12:1:30,22.68,29.3,43.946,EDS-PV5,19.03,N/A,0.11,N/A,2.04,N/A,3.87,N/A,3.68,N/A
10/27/2020,12:10:2,23.22,28.5,54.028,EDS-PV3,18.72,18.72,0.11,0.12,2.01,2.19,3.1,3.38,2.99,3.27
10/27/2020,12:12:20,23.18,28.5,52.846,CTRL-PV1,19.21,N/A,0.09,N/A,1.69,N/A,2.66,N/A,2.5,N/A
10/27/2020,12:12:34,23.29,28.5,55.98,CTRL-PV2,19.58,N/A,0.13,N/A,2.48,N/A,3.69,N/A,3.42,N/A
10/27/2020,13:0:1,22.09,28.5,46.973,EDS-PV2,18.59,18.78,0.14,0.11,2.54,2.02,4.51,3.58,4.38,3.44
10/27/2020,13:2:19,22.39,28.5,56.025,CTRL-PV1,18.96,N/A,0.09,N/A,1.67,N/A,2.48,N/A,2.36,N/A
10/27/2020,13:2:33,22.37,28.5,55.38,CTRL-PV2,19.27,N/A,0.1,N/A,1.88,N/A,2.83,N/A,2.66,N/A
10/27/2020,15:50:2,21.32,25.9,12.497,EDS-PV3,16.69,16.56,0.11,0.06,1.79,0.97,11.94,6.47,12.94,7.06
10/27/2020,15:52:20,21.27,25.9,11.018,CTRL-PV1,16.26,N/A,0.09,N/A,1.42,N/A,10.74,N/A,12.01,N/A
10/27/2020,15:52:34,21.27,25.9,10.915,CTRL-PV2,16.69,N/A,0.1,N/A,1.63,N/A,12.44,N/A,13.47,N/A
10/28/2020,10:0:1,19.81,39.2,6.208,EDS-PV4,16.56,16.07,0.06,0.05,0.97,0.78,13.02,10.47,14.21,11.84
10/28/2020,10:2:19,19.76,39.2,4.706,CTRL-PV1,14.41,N/A,0.04,N/A,0.56,N/A,9.92,N/A,12.5,N/A
10/28/2020,10:2:33,19.75,39.2,4.506,CTRL-PV2,15.02,N/A,0.04,N/A,0.58,N/A,10.73,N/A,13.05,N/A
10/28/2020,11:0:1,20.59,38.8,8.507,EDS-PV5,16.87,16.99,0.08,0.08,1.32,1.33,12.93,13.03,13.83,13.83
10/28/2020,11:2:19,20.6,38.8,8.976,CTRL-PV1,16.38,N/A,0.05,N/A,0.8,N/A,7.43,N/A,8.19,N/A
10/28/2020,11:2:33,20.6,38.8,9.012,CTRL-PV2,16.56,N/A,0.09,N/A,1.45,N/A,13.41,N/A,14.69,N/A
10/28/2020,11:41:2,20.44,42.2,10.11,EDS-PV1,16.81,16.5,0.04,0.04,0.66,0.64,5.44,5.28,5.82,5.82
10/28/2020,11:43:20,20.38,42.2,8.211,CTRL-PV1,15.89,N/A,0.09,N/A,1.39,N/A,14.11,N/A,16.12,N/A
10/28/2020,11:43:34,20.37,42.2,8.111,CTRL-PV2,16.38,N/A,0.12,N/A,1.92,N/A,19.73,N/A,21.76,N/A
10/28/2020,12:0:1,20.42,42.4,6.609,CTRL-PV1,15.21,N/A,0.06,N/A,0.89,N/A,11.22,N/A,13.35,N/A
10/28/2020,12:0:16,20.41,42.4,6.368,CTRL-PV2,15.76,N/A,0.07,N/A,1.07,N/A,14.0,N/A,16.17,N/A
10/28/2020,12:0:31,20.41,42.4,6.112,EDS-PV1,15.82,N/A,0.05,N/A,0.77,N/A,10.5,N/A,12.03,N/A
10/28/2020,12:0:45,20.4,42.4,6.008,EDS-PV2,14.84,N/A,0.05,N/A,0.72,N/A,9.99,N/A,12.24,N/A
10/28/2020,12:1:0,20.4,42.4,5.825,EDS-PV3,15.09,N/A,0.06,N/A,0.88,N/A,12.59,N/A,15.15,N/A
10/28/2020,12:1:15,20.39,42.4,5.707,EDS-PV4,16.38,N/A,0.08,N/A,1.28,N/A,18.69,N/A,20.61,N/A
10/28/2020,12:1:29,20.39,42.4,5.607,EDS-PV5,15.7,N/A,0.12,N/A,1.83,N/A,27.2,N/A,31.47,N/A
10/28/2020,12:10:0,19.97,43.7,5.103,EDS-PV3,14.78,14.96,0.04,0.03,0.58,0.44,9.47,7.19,11.53,8.65
10/28/2020,12:12:18,19.98,43.7,5.407,CTRL-PV1,14.72,N/A,0.07,N/A,1.0,N/A,15.41,N/A,19.04,N/A
10/28/2020,12:12:33,19.98,43.7,5.408,CTRL-PV2,15.45,N/A,0.07,N/A,1.05,N/A,16.18,N/A,19.03,N/A
10/28/2020,13:0:2,20.05,44.6,7.41,EDS-PV2,15.39,15.45,0.06,0.05,0.9,0.75,10.12,8.43,11.91,9.92
10/28/2020,13:2:20,20.06,44.6,7.586,CTRL-PV1,15.64,N/A,0.06,N/A,0.91,N/A,10.0,N/A,11.63,N/A
10/28/2020,13:2:34,20.06,44.6,7.709,CTRL-PV2,16.19,N/A,0.08,N/A,1.26,N/A,13.62,N/A,15.26,N/A
10/28/2020,15:50:1,19.88,48.5,2.503,EDS-PV3,12.44,12.44,0.03,0.05,0.36,0.6,11.99,19.98,17.63,29.38
10/28/2020,15:52:19,19.88,48.5,2.503,CTRL-PV1,12.19,N/A,0.04,N/A,0.47,N/A,15.65,N/A,23.5,N/A
10/28/2020,15:52:33,19.88,48.5,2.503,CTRL-PV2,13.24,N/A,0.05,N/A,0.64,N/A,21.31,N/A,29.38,N/A
10/29/2020,10:0:1,19.97,42.2,4.906,EDS-PV4,16.13,16.32,0.04,0.04,0.63,0.64,10.7,10.87,11.99,11.99
10/29/2020,10:2:19,19.98,42.2,5.407,CTRL-PV1,14.84,N/A,0.06,N/A,0.87,N/A,13.41,N/A,16.32,N/A
10/29/2020,10:2:33,19.99,42.2,5.507,CTRL-PV2,15.45,N/A,0.1,N/A,1.5,N/A,22.7,N/A,26.7,N/A
10/29/2020,11:0:1,20.51,41.7,6.108,EDS-PV5,16.19,16.13,0.05,0.05,0.79,0.79,10.78,10.78,12.04,12.04
10/29/2020,11:2:19,20.5,41.7,6.008,CTRL-PV1,15.02,N/A,0.04,N/A,0.58,N/A,8.04,N/A,9.79,N/A
10/29/2020,11:2:33,20.5,41.7,6.008,CTRL-PV2,15.58,N/A,0.06,N/A,0.91,N/A,12.62,N/A,14.69,N/A
10/29/2020,11:41:5,20.58,40.2,5.45,EDS-PV1,15.64,15.7,0.04,0.04,0.61,0.61,9.33,9.33,10.79,10.79
10/29/2020,11:43:23,20.59,40.2,5.607,CTRL-PV1,14.84,N/A,0.04,N/A,0.58,N/A,8.62,N/A,10.49,N/A
10/29/2020,11:43:37,20.59,40.2,5.66,CTRL-PV2,15.52,N/A,0.05,N/A,0.76,N/A,11.19,N/A,12.99,N/A
10/29/2020,12:0:4,19.71,40.6,6.275,CTRL-PV1,15.15,N/A,0.03,N/A,0.44,N/A,5.84,N/A,7.03,N/A
10/29/2020,12:0:18,19.71,40.6,6.208,CTRL-PV2,15.76,N/A,0.05,N/A,0.77,N/A,10.34,N/A,11.84,N/A
10/29/2020,12:0:33,19.71,40.6,6.208,EDS-PV1,15.82,N/A,0.04,N/A,0.62,N/A,8.32,N/A,9.48,N/A
10/29/2020,12:0:48,19.71,40.6,6.208,EDS-PV2,14.96,N/A,0.04,N/A,0.58,N/A,7.79,N/A,9.48,N/A
10/29/2020,12:1:2,19.71,40.6,6.208,EDS-PV3,15.27,N/A,0.04,N/A,0.59,N/A,7.92,N/A,9.48,N/A
10/29/2020,12:1:17,19.71,40.6,6.115,EDS-PV4,16.56,N/A,0.04,N/A,0.65,N/A,8.86,N/A,9.62,N/A
10/29/2020,12:1:31,19.71,40.6,6.116,EDS-PV5,16.19,N/A,0.04,N/A,0.63,N/A,8.58,N/A,9.62,N/A
10/29/2020,12:10:2,20.5,38.9,5.807,EDS-PV3,15.09,14.96,0.04,0.03,0.59,0.44,8.47,6.31,10.13,7.6
10/29/2020,12:12:20,20.49,38.9,5.507,CTRL-PV1,14.78,N/A,0.04,N/A,0.57,N/A,8.63,N/A,10.68,N/A
10/29/2020,12:12:34,20.49,38.9,5.507,CTRL-PV2,15.33,N/A,0.04,N/A,0.6,N/A,9.08,N/A,10.68,N/A
10/29/2020,13:0:3,20.93,38.1,6.809,EDS-PV2,15.15,15.15,0.04,0.05,0.59,0.74,7.22,9.06,8.64,10.8
10/29/2020,13:2:21,20.92,38.1,6.502,CTRL-PV1,15.27,N/A,0.04,N/A,0.59,N/A,7.56,N/A,9.05,N/A
10/29/2020,13:2:35,20.92,38.1,6.431,CTRL-PV2,15.89,N/A,0.04,N/A,0.62,N/A,8.03,N/A,9.15,N/A
10/29/2020,15:50:3,20.26,37.9,1.702,EDS-PV3,11.02,10.53,0.04,0.03,0.43,0.3,21.05,14.69,34.56,25.92
10/29/2020,15:52:21,20.25,37.9,1.502,CTRL-PV1,9.85,N/A,0.04,N/A,0.38,N/A,21.08,N/A,39.16,N/A
10/29/2020,15:52:35,20.25,37.9,1.502,CTRL-PV2,11.14,N/A,0.03,N/A,0.32,N/A,17.75,N/A,29.37,N/A
10/30/2020,10:0:0,19.89,25.0,2.704,EDS-PV4,14.72,14.65,0.03,0.03,0.43,0.43,13.25,13.25,16.32,16.32
10/30/2020,10:2:18,19.89,25.0,2.697,CTRL-PV1,12.81,N/A,0.03,N/A,0.37,N/A,11.43,N/A,16.36,N/A
10/30/2020,10:2:32,19.89,25.0,2.703,CTRL-PV2,13.48,N/A,0.04,N/A,0.52,N/A,16.03,N/A,21.76,N/A
10/30/2020,11:0:1,20.05,24.8,4.305,EDS-PV5,15.27,15.27,0.04,0.04,0.59,0.59,11.42,11.42,13.66,13.66
10/30/2020,11:2:20,20.04,24.8,4.209,CTRL-PV1,14.28,N/A,0.03,N/A,0.42,N/A,8.32,N/A,10.48,N/A
10/30/2020,11:2:34,20.05,24.8,4.301,CTRL-PV2,14.84,N/A,0.04,N/A,0.58,N/A,11.24,N/A,13.68,N/A
10/30/2020,11:41:2,20.21,24.0,6.203,EDS-PV1,15.95,16.01,0.03,0.03,0.47,0.47,6.31,6.31,7.11,7.11
10/30/2020,11:43:20,20.21,24.0,6.208,CTRL-PV1,15.27,N/A,0.04,N/A,0.59,N/A,7.92,N/A,9.48,N/A
10/30/2020,11:43:34,20.21,24.0,6.109,CTRL-PV2,15.7,N/A,0.04,N/A,0.61,N/A,8.32,N/A,9.63,N/A
10/30/2020,12:0:3,20.34,23.3,7.11,CTRL-PV1,15.64,N/A,0.04,N/A,0.61,N/A,7.15,N/A,8.27,N/A
10/30/2020,12:0:18,20.34,23.3,7.109,CTRL-PV2,16.01,N/A,0.04,N/A,0.62,N/A,7.27,N/A,8.27,N/A
10/30/2020,12:0:33,20.34,23.3,7.01,EDS-PV1,16.19,N/A,0.04,N/A,0.63,N/A,7.49,N/A,8.39,N/A
10/30/2020,12:0:47,20.34,23.3,7.014,EDS-PV2,15.33,N/A,0.04,N/A,0.6,N/A,7.13,N/A,8.39,N/A
10/30/2020,12:1:2,20.34,23.3,7.039,EDS-PV3,15.7,N/A,0.04,N/A,0.61,N/A,7.22,N/A,8.36,N/A
10/30/2020,12:1:16,20.34,23.3,7.179,EDS-PV4,16.75,N/A,0.04,N/A,0.65,N/A,7.55,N/A,8.19,N/A
10/30/2020,12:1:31,20.34,23.3,7.209,EDS-PV5,16.44,N/A,0.04,N/A,0.64,N/A,7.4,N/A,8.16,N/A
10/30/2020,12:10:2,19.69,24.3,8.513,EDS-PV3,16.13,16.01,0.04,0.03,0.63,0.47,6.17,4.6,6.91,5.18
10/30/2020,12:12:20,19.67,24.3,8.111,CTRL-PV1,15.95,N/A,0.04,N/A,0.62,N/A,6.37,N/A,7.25,N/A
10/30/2020,12:12:34,19.67,24.3,8.03,CTRL-PV2,16.26,N/A,0.04,N/A,0.63,N/A,6.54,N/A,7.33,N/A
10/30/2020,13:0:1,20.25,23.1,7.548,EDS-PV2,15.58,15.58,0.03,0.03,0.46,0.46,5.08,5.08,5.84,5.84
10/30/2020,13:2:19,20.26,23.1,7.808,CTRL-PV1,15.82,N/A,0.04,N/A,0.62,N/A,6.62,N/A,7.53,N/A
10/30/2020,13:2:33,20.27,23.1,7.91,CTRL-PV2,16.44,N/A,0.04,N/A,0.64,N/A,6.74,N/A,7.44,N/A
10/30/2020,15:50:1,20.67,22.2,5.106,EDS-PV3,14.84,14.9,0.04,0.04,0.58,0.58,9.47,9.47,11.52,11.52
10/30/2020,15:52:19,20.68,22.2,5.407,CTRL-PV1,14.84,N/A,0.04,N/A,0.58,N/A,8.94,N/A,10.88,N/A
10/30/2020,15:52:34,20.68,22.2,5.406,CTRL-PV2,15.33,N/A,0.04,N/A,0.6,N/A,9.25,N/A,10.88,N/A
10/31/2020,10:0:1,29.34,13.0,152.166,EDS-PV4,18.59,18.59,0.05,0.05,0.9,0.9,0.49,0.49,0.48,0.48
10/31/2020,10:2:19,29.51,13.0,157.331,CTRL-PV1,19.03,N/A,0.07,N/A,1.29,N/A,0.68,N/A,0.65,N/A
10/31/2020,10:2:33,29.52,13.0,157.561,CTRL-PV2,19.95,N/A,0.14,N/A,2.71,N/A,1.43,N/A,1.31,N/A
10/31/2020,11:0:1,34.17,10.9,230.124,EDS-PV5,20.07,20.07,0.19,0.19,3.69,3.69,1.34,1.34,1.21,1.21
10/31/2020,11:2:19,34.28,10.9,233.367,CTRL-PV1,19.76,N/A,0.08,N/A,1.53,N/A,0.55,N/A,0.5,N/A
10/31/2020,11:2:33,34.29,10.9,233.693,CTRL-PV2,20.07,N/A,0.2,N/A,3.88,N/A,1.38,N/A,1.26,N/A
10/31/2020,11:41:2,35.3,10.6,251.938,EDS-PV1,19.46,19.46,0.07,0.09,1.32,1.69,0.44,0.56,0.41,0.53
10/31/2020,11:43:21,35.46,10.6,256.684,CTRL-PV1,19.7,N/A,0.1,N/A,1.9,N/A,0.62,N/A,0.57,N/A
10/31/2020,11:43:35,35.47,10.6,256.938,CTRL-PV2,20.07,N/A,0.26,N/A,5.04,N/A,1.63,N/A,1.49,N/A
10/31/2020,12:0:2,36.27,10.6,268.826,CTRL-PV1,19.58,N/A,0.1,N/A,1.89,N/A,0.59,N/A,0.55,N/A
10/31/2020,12:0:17,36.3,10.6,269.705,CTRL-PV2,20.07,N/A,0.25,N/A,4.84,N/A,1.5,N/A,1.36,N/A
10/31/2020,12:0:31,36.34,10.6,270.773,EDS-PV1,19.46,N/A,0.08,N/A,1.5,N/A,0.46,N/A,0.43,N/A
10/31/2020,12:0:46,36.39,10.6,272.173,EDS-PV2,19.27,N/A,0.08,N/A,1.49,N/A,0.46,N/A,0.43,N/A
10/31/2020,12:1:0,36.44,10.6,273.718,EDS-PV3,18.9,N/A,0.1,N/A,1.82,N/A,0.55,N/A,0.54,N/A
10/31/2020,12:1:15,36.5,10.6,275.508,EDS-PV4,19.95,N/A,0.09,N/A,1.73,N/A,0.52,N/A,0.48,N/A
10/31/2020,12:1:30,36.58,10.6,277.798,EDS-PV5,20.07,N/A,0.22,N/A,4.26,N/A,1.28,N/A,1.16,N/A
10/31/2020,12:10:1,36.82,10.6,276.186,EDS-PV3,18.84,18.84,0.07,0.07,1.27,1.27,0.38,0.38,0.37,0.37
10/31/2020,12:12:19,36.78,10.6,275.083,CTRL-PV1,19.52,N/A,0.08,N/A,1.51,N/A,0.46,N/A,0.43,N/A
10/31/2020,12:12:34,36.78,10.6,275.016,CTRL-PV2,20.01,N/A,0.23,N/A,4.44,N/A,1.35,N/A,1.23,N/A
10/31/2020,13:0:0,37.55,11.0,285.955,EDS-PV2,19.03,18.96,0.08,0.08,1.47,1.46,0.43,0.43,0.41,0.41
10/31/2020,13:2:18,37.47,11.0,283.617,CTRL-PV1,19.21,N/A,0.08,N/A,1.48,N/A,0.43,N/A,0.41,N/A
10/31/2020,13:2:33,37.41,11.0,281.781,CTRL-PV2,20.01,N/A,0.26,N/A,5.02,N/A,1.48,N/A,1.36,N/A
10/31/2020,15:50:2,26.16,10.1,19.415,EDS-PV3,19.89,19.89,0.14,0.15,2.71,2.9,11.63,12.45,10.6,11.36
10/31/2020,15:52:20,26.13,10.1,18.679,CTRL-PV1,17.18,N/A,0.05,N/A,0.83,N/A,3.7,N/A,3.94,N/A
10/31/2020,15:52:34,26.13,10.1,18.66,CTRL-PV2,19.58,N/A,0.15,N/A,2.86,N/A,12.77,N/A,11.82,N/A
11/1/2020,10:0:4,21.24,24.2,13.114,EDS-PV4,17.67,17.67,0.04,0.04,0.69,0.69,4.38,4.38,4.49,4.49
11/1/2020,10:2:23,21.22,24.2,12.31,CTRL-PV1,16.75,N/A,0.05,N/A,0.82,N/A,5.55,N/A,5.97,N/A
11/1/2020,10:2:37,21.21,24.2,12.117,CTRL-PV2,16.99,N/A,0.05,N/A,0.83,N/A,5.71,N/A,6.07,N/A
11/1/2020,11:0:0,20.43,26.1,12.617,EDS-PV5,17.49,17.49,0.04,0.04,0.68,0.68,4.49,4.49,4.66,4.66
11/1/2020,11:2:18,20.47,26.1,13.818,CTRL-PV1,16.99,N/A,0.04,N/A,0.66,N/A,3.98,N/A,4.26,N/A
11/1/2020,11:2:32,20.48,26.1,14.369,CTRL-PV2,17.36,N/A,0.05,N/A,0.85,N/A,4.93,N/A,5.12,N/A
11/1/2020,11:41:1,20.54,27.3,16.021,EDS-PV1,17.49,17.43,0.04,0.04,0.68,0.68,3.54,3.54,3.67,3.67
11/1/2020,11:43:19,20.49,27.3,14.427,CTRL-PV1,16.99,N/A,0.04,N/A,0.66,N/A,3.81,N/A,4.08,N/A
11/1/2020,11:43:33,20.47,27.3,14.019,CTRL-PV2,17.36,N/A,0.04,N/A,0.68,N/A,4.04,N/A,4.2,N/A
11/1/2020,12:0:4,20.97,26.7,8.009,CTRL-PV1,15.7,N/A,0.04,N/A,0.61,N/A,6.35,N/A,7.34,N/A
11/1/2020,12:0:19,20.98,26.7,8.211,CTRL-PV2,16.26,N/A,0.04,N/A,0.63,N/A,6.39,N/A,7.16,N/A
11/1/2020,12:0:33,20.98,26.7,8.407,EDS-PV1,16.38,N/A,0.06,N/A,0.96,N/A,9.52,N/A,10.5,N/A
11/1/2020,12:0:48,20.98,26.7,8.311,EDS-PV2,15.58,N/A,0.04,N/A,0.61,N/A,6.12,N/A,7.08,N/A
11/1/2020,12:1:3,20.98,26.7,8.311,EDS-PV3,15.89,N/A,0.04,N/A,0.62,N/A,6.22,N/A,7.08,N/A
11/1/2020,12:1:17,20.99,26.7,8.598,EDS-PV4,16.99,N/A,0.04,N/A,0.66,N/A,6.4,N/A,6.84,N/A
11/1/2020,12:1:32,21.0,26.7,9.01,EDS-PV5,16.81,N/A,0.04,N/A,0.66,N/A,6.1,N/A,6.53,N/A
11/1/2020,12:10:1,20.41,28.0,12.003,EDS-PV3,16.69,17.12,0.04,0.04,0.65,0.67,4.51,4.65,4.9,4.9
11/1/2020,12:12:19,20.57,28.0,17.031,CTRL-PV1,17.36,N/A,0.04,N/A,0.68,N/A,3.33,N/A,3.45,N/A
11/1/2020,12:12:33,20.59,28.0,17.62,CTRL-PV2,17.67,N/A,0.05,N/A,0.86,N/A,4.07,N/A,4.17,N/A
11/1/2020,13:0:1,20.34,29.2,10.01,EDS-PV2,16.13,17.12,0.04,0.04,0.63,0.67,5.24,5.58,5.88,5.88
11/1/2020,13:2:19,20.55,29.2,16.419,CTRL-PV1,17.18,N/A,0.04,N/A,0.67,N/A,3.4,N/A,3.58,N/A
11/1/2020,13:2:33,20.54,29.2,16.02,CTRL-PV2,17.61,N/A,0.05,N/A,0.86,N/A,4.47,N/A,4.59,N/A
11/1/2020,15:50:1,19.94,38.6,1.201,EDS-PV3,9.3,9.17,0.03,0.03,0.27,0.26,18.73,18.04,36.73,36.73
11/1/2020,15:52:20,19.94,38.6,1.2,CTRL-PV1,8.44,N/A,0.03,N/A,0.24,N/A,16.67,N/A,36.76,N/A
11/1/2020,15:52:34,19.94,38.6,1.148,CTRL-PV2,9.79,N/A,0.03,N/A,0.28,N/A,20.33,N/A,38.43,N/A
11/2/2020,10:0:0,22.43,16.3,24.714,EDS-PV4,18.16,18.66,0.04,0.05,0.71,0.91,2.39,3.07,2.38,2.98
11/2/2020,10:2:19,23.06,16.3,43.26,CTRL-PV1,18.1,N/A,0.05,N/A,0.88,N/A,1.7,N/A,1.7,N/A
11/2/2020,10:2:33,22.51,16.3,27.045,CTRL-PV2,17.98,N/A,0.06,N/A,1.05,N/A,3.24,N/A,3.26,N/A
11/2/2020,11:0:1,24.54,14.3,63.456,EDS-PV5,19.21,17.98,0.09,0.06,1.68,1.05,2.21,1.38,2.09,1.39
11/2/2020,11:2:19,23.2,14.3,23.819,CTRL-PV1,17.73,N/A,0.05,N/A,0.86,N/A,3.01,N/A,3.09,N/A
11/2/2020,11:2:33,23.26,14.3,25.334,CTRL-PV2,17.86,N/A,0.07,N/A,1.22,N/A,4.01,N/A,4.06,N/A
11/2/2020,11:41:1,23.55,11.8,22.186,EDS-PV1,17.79,19.21,0.04,0.06,0.69,1.12,2.59,4.21,2.65,3.98
11/2/2020,11:43:19,27.17,11.8,129.351,CTRL-PV1,19.4,N/A,0.08,N/A,1.51,N/A,0.97,N/A,0.91,N/A
11/2/2020,11:43:33,31.47,11.8,257.012,CTRL-PV2,20.69,N/A,0.22,N/A,4.42,N/A,1.43,N/A,1.26,N/A
11/2/2020,12:0:4,21.94,12.6,24.974,CTRL-PV1,17.92,N/A,0.04,N/A,0.7,N/A,2.34,N/A,2.36,N/A
11/2/2020,12:0:19,21.93,12.6,24.72,CTRL-PV2,17.86,N/A,0.05,N/A,0.87,N/A,2.93,N/A,2.97,N/A
11/2/2020,12:0:33,21.95,12.6,25.094,EDS-PV1,17.98,N/A,0.05,N/A,0.88,N/A,2.92,N/A,2.93,N/A
11/2/2020,12:0:48,22.19,12.6,32.306,EDS-PV2,17.79,N/A,0.05,N/A,0.87,N/A,2.24,N/A,2.28,N/A
11/2/2020,12:1:2,21.99,12.6,26.461,EDS-PV3,17.67,N/A,0.05,N/A,0.86,N/A,2.71,N/A,2.78,N/A
11/2/2020,12:1:17,21.92,12.6,24.319,EDS-PV4,18.35,N/A,0.06,N/A,1.07,N/A,3.67,N/A,3.63,N/A
11/2/2020,12:1:32,21.91,12.6,23.931,EDS-PV5,18.16,N/A,0.07,N/A,1.24,N/A,4.32,N/A,4.3,N/A
11/2/2020,12:10:2,22.92,12.9,59.839,EDS-PV3,18.78,18.16,0.12,0.1,2.2,1.77,3.06,2.46,2.95,2.46
11/2/2020,12:12:20,22.05,12.9,34.199,CTRL-PV1,18.41,N/A,0.08,N/A,1.44,N/A,3.51,N/A,3.44,N/A
11/2/2020,12:12:34,22.03,12.9,33.448,CTRL-PV2,18.35,N/A,0.14,N/A,2.51,N/A,6.25,N/A,6.16,N/A
11/2/2020,13:0:2,22.51,11.3,17.939,EDS-PV2,16.99,19.7,0.06,0.12,0.99,2.31,4.6,10.73,4.92,9.84
11/2/2020,13:2:20,23.17,11.3,37.618,CTRL-PV1,18.78,N/A,0.1,N/A,1.83,N/A,4.05,N/A,3.91,N/A
11/2/2020,13:2:34,23.16,11.3,37.232,CTRL-PV2,18.78,N/A,0.12,N/A,2.2,N/A,4.92,N/A,4.74,N/A
11/2/2020,15:50:2,21.15,10.3,7.31,EDS-PV3,16.56,15.82,0.06,0.04,0.97,0.62,11.06,7.07,12.07,8.05
11/2/2020,15:52:20,21.09,10.3,5.623,CTRL-PV1,15.02,N/A,0.05,N/A,0.73,N/A,10.82,N/A,13.08,N/A
11/2/2020,15:52:34,21.09,10.3,5.619,CTRL-PV2,15.02,N/A,0.06,N/A,0.88,N/A,13.05,N/A,15.7,N/A
11/3/2020,10:0:0,21.0,13.1,8.911,EDS-PV4,16.99,17.12,0.06,0.07,0.99,1.17,9.26,10.94,9.9,11.55
11/3/2020,10:2:19,21.0,13.1,8.912,CTRL-PV1,16.13,N/A,0.05,N/A,0.79,N/A,7.39,N/A,8.25,N/A
11/3/2020,10:2:33,21.01,13.1,9.111,CTRL-PV2,16.38,N/A,0.08,N/A,1.28,N/A,11.71,N/A,12.91,N/A
11/3/2020,11:0:3,22.73,12.6,36.357,EDS-PV5,18.59,20.07,0.1,0.25,1.81,4.9,4.15,11.23,4.04,10.11
